ID,Age,Gender,Ethnicity,parent edu,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
930,15,female,CaucAsian, school,12.08761438,24,no,3,0,1,0,0,1.169658238,4
931,17,male,Asian,bachelor,3.970857177,17,no,3,0,0,0,0,1.401550934,4
932,18,female,African American,high school,9.896569132,27,no,3,0,0,1,0,0.549601825,4
933,15,male,Asian,high school,14.84620491,22,yes,3,0,0,0,0,1.516508268,4
934,15,female,Asian,high school,15.40823574,20,yes,3,0,0,0,0,2.032219512,3
935,18,male,Asian,none,9.99236824,17,yes,3,1,1,0,0,2.289299775,3
936,15,male,African American,high school,6.104290603,7,no,2,1,0,0,0,2.086687741,3
937,16,female,CaucAsian,high school,19.47485164,26,yes,3,1,0,0,1,1.66766699,4
938,15,female,African American,bachelor,13.26725222,14,yes,3,0,0,0,0,2.595889051,2
939,16,male,African American,bachelor,8.164750387,12,no,2,0,0,0,0,1.950769177,4
940,16,female,Asian,high school,5.609264484,12,no,4,0,0,0,0,2.102541899,3
941,18,female,CaucAsian,high school,14.62205966,15,yes,0,0,0,0,0,1.3791672,4
942,15,female,CaucAsian,bachelor,4.843668912,21,no,2,0,0,0,0,0.67219968,4
943,18,male,Asian,high school,3.434199779,19,no,1,1,0,1,0,1.141638567,4
944,15,male,Asian,none,10.59667778,12,no,1,0,0,0,1,1.621012115,4
945,15,female,others,high school,5.799747853,19,no,3,0,0,0,1,1.122110973,4
946,17,female,Asian, school,12.5781029,1,no,4,0,0,0,0,3.402044108,1
947,15,female,African American, school,2.358773497,2,no,3,0,0,0,0,2.683854739,2
948,18,male,African American,high school,13.09882209,14,yes,4,1,0,1,0,2.996856279,2
949,16,male,Asian,bachelor,5.66593056,22,yes,1,1,1,0,0,1.284865711,4
950,15,female,African American,bachelor,0.004858689,18,yes,1,0,0,0,0,1.201053303,4
951,17,female,African American,bachelor,2.538721153,12,no,2,0,1,0,0,1.978021718,4
952,18,female,CaucAsian,bachelor,18.67230756,4,yes,3,1,1,0,1,3.83669864,0
953,15,female,CaucAsian,bachelor,17.34709278,25,yes,0,1,1,0,0,1.179903407,4
954,18,female,Asian,high school,4.672180641,21,no,4,1,0,0,0,1.54005946,4
955,17,female,CaucAsian,none,15.56743809,5,no,3,0,0,0,1,3.158858262,1
956,17,male,CaucAsian,bachelor,12.17143186,13,no,4,0,0,0,1,1.752496836,4
957,18,female,CaucAsian, school,19.41809423,3,yes,2,0,0,0,0,3.045113482,1
958,15,male,CaucAsian,bachelor,7.472113191,21,no,2,0,1,1,0,1.165603946,4
959,16,female,CaucAsian, school,13.62921225,18,yes,3,1,0,0,0,1.785760791,4
960,17,female,CaucAsian,higher,1.270714448,22,no,3,0,1,0,0,0.841108717,4
961,15,male,others,high school,7.924946936,6,no,1,0,1,0,0,2.397182558,3
962,15,male,African American,bachelor,19.27635322,3,yes,4,0,0,0,0,3.576909015,0
963,16,male,CaucAsian,bachelor,10.77961749,1,no,3,1,0,1,0,3.225158275,1
964,17,male,CaucAsian,higher,5.757590067,26,no,0,0,0,0,0,0,4
965,17,female,African American,higher,2.405419263,6,yes,1,0,0,1,0,2.806697764,2
966,15,male,CaucAsian,bachelor,14.0705668,2,yes,2,1,0,0,0,3.42183767,1
967,15,female,Asian,high school,12.89712087,14,no,2,0,1,0,1,2.105309279,3
968,16,male,African American,bachelor,7.478774272,0,no,3,0,0,0,0,3.160902091,1
969,16,female,Asian,high school,19.01882704,1,no,0,0,0,0,0,2.99354156,2
970,17,female,CaucAsian,bachelor,0.44405626,9,yes,3,1,0,0,0,2.490220426,3
971,18,female,African American, school,6.074477033,15,no,3,1,0,1,0,2.13083278,3
972,17,female,CaucAsian,high school,18.42138973,24,no,1,1,0,0,1,0.838464873,4
973,15,female,others,bachelor,6.418708766,27,no,2,1,0,1,0,0.676771033,4
974,17,female,African American,bachelor,5.045056677,14,yes,1,1,0,0,0,1.735956512,4
975,18,male,CaucAsian,bachelor,10.6844082,23,yes,1,1,0,0,0,1.254572618,4
976,16,female,CaucAsian,high school,16.476035,14,yes,2,0,0,0,0,1.922688235,4
977,18,male,CaucAsian,bachelor,2.062935218,13,no,4,1,0,0,0,2.19199842,3
978,18,male,African American, school,18.86041419,21,yes,1,0,1,1,0,1.757523486,4
979,18,female,CaucAsian, school,15.90145762,13,no,2,1,0,0,0,1.92410232,4
980,16,male,African American,high school,3.625005111,5,no,1,1,0,0,0,2.80797413,2
981,18,female,CaucAsian, school,14.24015922,13,yes,1,0,0,0,0,2.138772677,3
982,18,male,African American,bachelor,7.699174453,16,no,2,0,0,1,0,1.363841047,4
983,18,female,Asian,high school,8.045893562,17,no,3,0,1,0,0,1.722726052,4
984,15,male,Asian,none,15.66580185,19,yes,0,0,1,0,0,1.192108472,4
985,18,female,Asian,high school,19.25569616,18,no,4,0,0,0,0,1.53478239,4
986,16,female,CaucAsian, school,2.533117457,29,no,0,0,1,0,0,0.115243211,4
987,18,female,CaucAsian,bachelor,8.412604738,16,no,3,0,1,0,0,1.562359564,4
988,18,female,African American,bachelor,9.618832162,15,no,3,1,0,0,0,2.096032625,3
989,16,male,CaucAsian,high school,7.526236339,7,yes,2,0,1,0,0,3.009238323,1
990,18,female,CaucAsian,bachelor,7.263782474,6,no,1,0,0,0,0,2.071108065,3
991,16,male,CaucAsian,none,1.045373351,19,yes,2,0,0,1,0,1.747356452,4
992,18,male,CaucAsian,high school,13.71077241,27,no,3,1,1,0,0,1.079867369,4
993,16,male,CaucAsian,bachelor,8.724288342,11,no,3,0,0,1,0,2.271400211,3
994,18,female,Asian,high school,3.895876053,8,no,2,0,1,0,0,2.117233031,3
995,18,male,CaucAsian, school,16.32067005,26,yes,2,0,0,0,0,0.743592358,4
996,15,male,African American,high school,16.05121496,13,no,3,0,1,0,0,1.892745845,4
997,15,male,CaucAsian,bachelor,9.727832562,19,yes,4,0,0,0,0,1.586464189,4
998,18,female,African American,bachelor,5.969013223,0,no,3,0,0,1,0,3.512322895,0
999,18,female,CaucAsian,bachelor,12.76185452,9,yes,3,0,0,1,0,2.629211521,2
1000,17,male,Asian,high school,5.763042716,16,yes,2,1,1,0,0,1.8366428,4
1001,16,female,Asian,none,4.720158606,16,yes,3,1,0,1,0,1.83435914,4
1002,17,female,CaucAsian, school,14.61029308,16,yes,3,0,0,0,1,1.766055977,4
1003,15,male,others,high school,0.806504794,3,no,3,1,0,1,1,3.201710217,1
1004,15,male,others, school,1.895369421,16,yes,2,0,0,0,0,1.263890772,4
1005,15,female,Asian,higher,0.13576348,17,no,2,0,1,1,1,1.427724376,4
1006,15,male,Asian,high school,3.05886373,19,no,2,0,0,1,1,1.070707952,4
1007,18,female,CaucAsian,high school,1.379800174,22,no,2,0,0,0,1,0.832717506,4
1008,15,female,African American,bachelor,19.91604736,1,no,2,0,0,0,0,3.130222795,1
1009,18,female,CaucAsian,higher,5.776199399,7,no,3,1,0,0,0,2.537098951,2
1010,18,female,CaucAsian, school,2.985360253,12,no,2,1,0,0,0,1.671076182,4
1011,15,female,others,bachelor,4.81992516,22,no,1,0,1,1,0,0.81655066,4
1012,15,female,CaucAsian,bachelor,18.72251143,24,no,3,0,1,0,0,1.131402736,4
1013,16,male,Asian,high school,10.40320446,29,no,3,0,0,0,0,0.333154228,4
1014,17,male,Asian,higher,7.296361926,21,yes,2,0,0,0,0,1.48906302,4
1015,15,female,Asian,higher,17.46782916,19,yes,1,0,1,0,0,1.683330032,4
1016,16,female,others,high school,7.899805411,21,yes,4,1,0,0,0,1.921942134,4
1017,16,female,CaucAsian,high school,6.700171399,14,no,3,0,0,0,0,1.940006922,4
1018,17,male,CaucAsian,high school,4.145650451,19,no,1,1,0,0,0,1.065848673,4
1019,18,female,CaucAsian,high school,7.555936478,22,yes,0,0,0,0,0,0.968986131,4
1020,15,male,CaucAsian, school,6.33368712,8,yes,2,1,0,0,0,2.68614499,2
1021,17,female,CaucAsian,high school,13.54607919,2,yes,3,1,1,0,0,3.520612392,0
1022,15,female,CaucAsian,none,5.791654093,2,no,1,1,0,0,0,2.815973296,2
1023,16,male,Asian,high school,11.54399493,1,no,2,1,1,0,0,3.487510668,1
1024,16,male,African American,higher,1.317843301,0,yes,2,0,0,1,0,3.592128978,0
1025,18,female,CaucAsian,bachelor,3.825783134,13,no,3,0,0,0,0,1.578441665,4
1026,16,female,African American,bachelor,8.148105432,16,no,2,1,0,1,0,1.886008174,4
1027,16,female,CaucAsian,high school,18.73898508,12,yes,2,0,1,0,0,2.366010872,3
1028,17,male,CaucAsian,higher,7.545039714,18,yes,4,1,0,1,0,2.434934379,3
1029,15,male,Asian, school,13.28148242,29,no,1,0,0,0,0,0.393186471,4
1030,15,male,African American,high school,5.101744448,22,no,1,0,1,1,0,0.713267665,4
1031,17,male,Asian,none,2.540671519,14,yes,3,0,1,1,0,2.57444997,2
1032,18,male,CaucAsian,none,1.170732002,26,no,1,1,1,0,0,0.700539867,4
1033,15,male,Asian,high school,6.108269971,24,yes,3,1,0,1,0,1.586289237,4
1034,16,female,African American,bachelor,3.153220536,13,yes,0,0,1,0,0,2.058575293,3
1035,15,female,African American, school,3.48020896,1,yes,1,0,0,0,0,3.129640051,1
1036,16,male,African American,bachelor,15.21518617,6,yes,4,1,1,0,0,3.539198712,0
1037,18,female,Asian, school,0.316761419,16,no,2,1,1,1,0,2.059966656,3
1038,17,female,African American,bachelor,11.15620251,17,no,3,0,1,1,1,1.756035495,4
1039,15,male,African American,bachelor,7.589227612,5,no,1,1,1,0,0,2.622601052,2
1040,17,female,others,bachelor,10.131,26,no,1,0,0,0,0,0.262861167,4
1041,15,male,Asian,high school,11.25660474,20,no,3,0,1,1,0,1.704415089,4
1042,16,male,CaucAsian,high school,6.267353889,7,no,2,0,0,0,0,2.104449931,3
1043,17,female,Asian,bachelor,5.902177204,27,yes,2,1,1,1,0,0.83751232,4
1044,15,male,CaucAsian,none,14.66803699,26,no,0,1,1,0,0,0.556828033,4
1045,16,male,CaucAsian,high school,17.42553976,1,no,2,1,0,0,0,3.350130974,1
1046,17,male,African American,bachelor,3.851632649,0,no,3,1,0,0,0,3.279646224,1
1047,17,male,others,higher,1.952375211,15,no,3,0,1,0,0,1.556328957,4
1048,15,male,others,bachelor,17.95591613,6,no,3,1,0,0,1,2.846378753,2
1049,15,male,CaucAsian, school,6.997909273,21,no,3,0,0,0,0,1.137899801,4
1050,15,male,African American,bachelor,11.02634781,23,no,2,1,0,0,0,1.391787779,4
1051,16,male,CaucAsian,bachelor,7.19086289,10,yes,2,0,0,0,0,2.182795221,3
1052,15,female,others,bachelor,2.516046727,14,yes,3,1,0,0,0,2.253871179,3
1053,17,female,others, school,11.7866329,12,yes,1,1,0,0,0,2.254020037,3
1054,17,female,African American,bachelor,10.50281704,29,no,1,1,0,0,0,0.392549011,4
1055,15,male,Asian,bachelor,4.059871184,23,no,4,1,1,0,0,1.484857697,4
1056,15,male,Asian,bachelor,9.037380893,1,no,0,0,0,0,0,2.672093364,2
1057,18,female,African American,bachelor,15.93895008,13,no,1,1,0,0,0,1.831511281,4
1058,17,female,CaucAsian,high school,11.80852206,23,no,2,0,0,1,0,0.758182974,4
1059,16,female,CaucAsian,none,1.938346541,5,no,3,1,0,0,0,2.938175467,2
1060,18,male,African American,none,10.96042994,8,yes,2,1,0,1,0,3.054924125,1
1061,15,female,African American, school,14.05476599,27,no,2,0,1,0,0,0.9175822,4
1062,15,female,CaucAsian,high school,15.85406812,6,no,4,1,0,1,0,3.460884653,1
1063,17,male,others,high school,12.58235157,17,no,3,0,0,0,0,1.841907749,4
1064,15,female,CaucAsian,bachelor,3.053163291,23,no,3,1,1,0,0,1.185985514,4
1065,16,male,African American,high school,14.20346533,8,yes,0,1,0,1,0,2.422230686,3
1066,17,male,African American,bachelor,13.54683692,22,no,1,0,0,0,0,0.912660673,4
1067,15,male,African American,high school,0.488537659,3,no,2,0,1,0,0,3.073304473,1
1068,17,female,African American,higher,8.234953352,8,no,1,0,0,0,0,2.167282956,3
1069,15,female,CaucAsian, school,6.659004939,3,no,0,1,1,0,0,2.553864498,2
1070,15,male,CaucAsian, school,13.38824129,11,no,1,1,0,1,0,2.448602519,3
1071,15,female,African American,bachelor,4.322716246,3,yes,2,0,0,1,0,3.463239305,1
1072,16,female,African American,bachelor,11.81743846,24,yes,3,1,1,0,0,1.442868859,4
1073,16,female,CaucAsian,high school,18.26411924,29,yes,3,0,0,0,0,0.913127809,4
1074,17,female,Asian,none,15.95604744,23,no,0,0,0,1,0,0.923753225,4
1075,15,male,CaucAsian,none,18.42915472,19,no,2,0,1,1,0,1.843597083,4
1076,15,female,African American,bachelor,19.57011934,13,no,1,0,0,0,0,2.096645441,3
1077,16,male,Asian,bachelor,0.21340254,23,yes,2,0,1,0,0,0.875367124,4
1078,15,male,CaucAsian,bachelor,12.45482553,23,yes,2,0,1,0,0,1.449000321,4
1079,16,female,CaucAsian,none,8.256787955,6,yes,2,0,0,1,0,3.081193555,1
1080,15,male,Asian,bachelor,17.19708981,25,no,3,1,0,0,0,1.118752405,4
1081,17,female,African American,bachelor,5.03629404,12,no,3,0,0,0,0,2.0622007,3
1082,15,female,African American,bachelor,19.62058978,21,no,3,0,1,0,0,1.562911635,4
1083,15,male,Asian,bachelor,12.27415939,7,no,3,0,0,1,0,2.492838108,3
1084,18,male,Asian,high school,15.87074804,22,no,3,0,0,1,0,1.100172041,4
1085,16,male,others, school,1.711991056,4,no,3,0,0,0,0,2.693598516,2
1086,15,male,African American,bachelor,3.669157695,11,yes,2,0,0,0,0,1.684842207,4
1087,15,female,CaucAsian,high school,15.16807346,12,no,2,1,0,1,0,2.423585367,3
1088,18,female,CaucAsian,high school,0.439730441,28,no,3,1,1,0,0,0.405052613,4
1089,18,female,CaucAsian,bachelor,16.33755972,19,no,0,0,0,0,0,0.651340702,4
1090,16,male,African American, school,0.278980374,13,no,3,0,0,0,0,1.79485975,4
1091,18,male,CaucAsian,bachelor,13.14237678,27,yes,4,0,1,0,0,0.963631931,4
1092,17,male,others,high school,7.301878405,17,no,3,0,0,0,0,1.930782797,4
1093,18,female,African American, school,12.22989705,26,no,0,1,1,0,0,0.994334751,4
1094,17,male,African American,bachelor,13.92062814,23,yes,2,1,0,0,0,1.354327034,4
1095,16,female,CaucAsian,bachelor,6.849504384,24,no,3,1,0,1,0,0.703573144,4
1096,16,male,CaucAsian,bachelor,2.159248962,19,no,4,0,1,0,0,1.523945155,4
1097,16,female,CaucAsian,high school,1.392917355,3,yes,2,1,0,0,0,3.358694269,1
1098,16,female,CaucAsian,bachelor,11.77872045,20,yes,3,0,0,0,0,1.765695173,4
1099,16,male,CaucAsian,high school,10.41310707,17,no,3,0,0,0,0,1.787402596,4
1100,17,male,African American,higher,14.84402018,6,no,1,0,1,1,1,3.154023246,1
1101,17,female,Asian,bachelor,10.1947102,14,no,3,1,1,0,1,2.005144713,3
1102,16,female,Asian,bachelor,8.448915801,20,yes,2,1,0,0,0,1.72075965,4
1103,18,male,African American,bachelor,7.961743565,5,no,2,0,1,0,1,3.127056224,1
1104,15,male,CaucAsian, school,0.528938052,15,yes,2,0,0,0,0,1.441918756,4
1105,16,female,Asian, school,6.711144034,19,yes,3,1,0,0,1,1.620921239,4
1106,18,male,Asian,bachelor,19.52040315,23,yes,3,1,1,0,0,2.19621735,3
1107,15,female,CaucAsian,bachelor,17.47111152,7,no,2,0,1,0,0,3.103075343,1
1108,16,female,Asian,bachelor,6.587561341,27,no,3,1,0,0,0,0.473623396,4
1109,16,male,CaucAsian,bachelor,11.7559081,20,no,3,0,0,0,0,1.043865867,4
1110,17,male,Asian,high school,16.94593491,15,yes,3,1,0,0,0,2.385530671,3
1111,15,male,others,bachelor,8.825486735,27,no,2,0,1,0,0,0.270110314,4
1112,15,male,CaucAsian,high school,0.359157275,21,no,0,0,1,0,1,0.438981741,4
1113,18,male,Asian, school,1.490209236,15,no,2,1,0,1,0,1.558059855,4
1114,17,female,African American,high school,10.20785443,2,no,3,1,1,0,0,3.680961344,0
1115,17,female,others,higher,19.38878751,16,no,1,0,1,0,0,2.11058376,3
1116,17,male,CaucAsian,bachelor,13.86419084,8,no,4,0,1,1,0,3.291540841,1
1117,17,male,Asian,bachelor,1.418323829,24,no,3,0,0,0,0,0.427763354,4
1118,15,male,CaucAsian,bachelor,3.787217516,2,no,3,0,0,0,0,2.846487469,2
1119,15,female,CaucAsian,high school,15.42646286,19,no,3,1,0,1,1,1.772355433,4
1120,16,male,CaucAsian,high school,16.8287952,28,yes,2,0,0,0,0,0.797517669,4
1121,16,male,others,none,12.35389172,6,yes,3,1,1,0,0,3.520931453,0
1122,17,female,Asian,bachelor,12.88846339,17,no,2,0,1,0,0,1.591365738,4
1123,17,female,Asian,bachelor,0.566749008,11,no,3,1,0,0,0,1.864073652,4
1124,17,male,others,bachelor,16.57060519,18,yes,3,0,1,0,0,2.411840622,3
1125,16,male,CaucAsian,high school,15.76550416,15,no,3,0,0,0,0,2.137692088,3
1126,18,male,CaucAsian,high school,5.180702882,21,no,3,0,0,0,0,1.07333339,4
1127,18,female,CaucAsian,bachelor,14.1735344,26,no,0,1,0,0,0,0.312479581,4
1128,16,male,CaucAsian, school,4.297092128,23,no,0,0,0,0,0,0.502226121,4
1129,16,male,CaucAsian,bachelor,0.806603221,16,no,3,0,0,1,0,1.490308897,4
1130,16,male,CaucAsian,bachelor,4.022730852,19,yes,1,1,0,0,0,0.876544106,4
1131,16,female,CaucAsian,bachelor,3.572577535,14,yes,2,1,1,0,0,2.051919032,3
1132,16,female,CaucAsian,none,6.754959935,0,no,2,1,0,0,0,3.294332437,1
1133,16,male,CaucAsian,higher,8.368989944,1,no,0,0,0,0,0,2.607839353,2
1134,17,male,CaucAsian,bachelor,10.17077783,7,no,0,0,0,0,0,2.207001981,3
1135,17,female,others,high school,9.53507751,21,no,3,1,1,0,0,1.629355896,4
1136,17,female,Asian,bachelor,5.413492119,24,no,3,0,0,0,0,0.493741135,4
1137,17,female,others,high school,0.583413371,1,no,2,0,1,1,0,3.204313181,1
1138,16,female,CaucAsian,higher,12.10203244,18,yes,4,0,0,0,0,2.068111785,3
1139,18,female,CaucAsian,high school,7.914896597,8,no,1,1,0,0,1,2.281345006,3
1140,15,female,Asian,bachelor,5.973443148,8,yes,1,0,1,0,0,2.482172408,3
1141,16,female,CaucAsian,high school,17.33882086,12,no,3,1,0,1,0,2.622179002,2
1142,15,female,CaucAsian,bachelor,14.93486616,5,no,3,0,0,1,0,3.350591979,1
1143,18,female,CaucAsian,bachelor,17.15531097,29,no,2,1,0,1,0,0.841175754,4
1144,17,male,CaucAsian,bachelor,9.899655894,14,no,4,1,0,1,0,2.371982915,3
1145,18,male,CaucAsian,bachelor,2.618625043,18,yes,4,0,1,0,0,1.922591349,4
1146,16,male,CaucAsian, school,13.92442872,20,no,0,0,0,0,0,1.007517308,4
1147,17,female,African American,none,4.121475599,14,no,1,1,0,0,0,1.55387334,4
1148,16,male,CaucAsian,high school,8.824593382,17,no,3,0,0,0,0,1.247692796,4
1149,17,female,CaucAsian,high school,1.300015779,6,no,2,1,0,0,0,2.460743527,3
1150,15,female,Asian,higher,16.50616805,25,no,0,1,0,1,1,0.963340431,4
1151,15,male,CaucAsian,high school,2.518812821,10,no,3,0,0,0,0,2.083697986,3
1152,15,female,CaucAsian,bachelor,18.06195014,7,yes,2,0,0,1,0,2.942198842,2
1153,18,male,Asian,bachelor,17.28461205,5,yes,2,0,0,1,0,3.179450768,1
1154,16,male,CaucAsian,high school,9.291655289,7,no,1,1,0,0,0,2.627337296,2
1155,18,male,CaucAsian,high school,14.88736409,1,no,3,0,0,1,0,3.109493579,1
1156,15,female,CaucAsian,high school,12.38890148,18,no,2,1,0,0,0,1.422917512,4
1157,16,male,CaucAsian,bachelor,16.06151285,15,no,1,1,1,0,0,2.058204484,3
1158,15,female,African American,high school,8.636102016,6,yes,2,0,0,0,1,2.917010983,2
1159,18,male,Asian,none,15.71616968,9,yes,2,0,1,0,0,3.184442107,1
1160,18,male,CaucAsian, school,9.249136341,11,no,4,0,0,1,0,2.605375369,2
1161,18,male,African American,higher,18.81931576,16,no,4,1,1,0,0,2.346025741,3
1162,15,female,African American,high school,9.727442017,6,yes,1,0,0,0,0,2.239463986,3
1163,16,female,CaucAsian,high school,9.252385439,21,yes,3,0,0,0,0,1.751163358,4
1164,16,female,African American,none,15.70143723,7,no,3,1,1,0,0,2.952721567,2
1165,15,male,CaucAsian,bachelor,16.43155384,6,no,3,0,1,0,0,3.072136606,1
1166,16,male,CaucAsian, school,11.08978229,3,no,2,0,0,0,0,2.809311539,2
1167,15,female,CaucAsian,high school,3.59595627,2,yes,0,0,0,0,0,2.644059861,2
1168,16,female,CaucAsian,high school,9.355164619,18,no,3,1,0,0,1,1.397429095,4
1169,17,female,CaucAsian,bachelor,19.36145006,14,yes,1,0,0,0,0,2.440060526,3
1170,17,female,Asian,bachelor,15.05972386,3,no,1,0,0,0,0,2.626819238,2
1171,18,female,CaucAsian,none,16.22325208,24,no,3,1,1,0,0,1.468428885,4
1172,17,female,CaucAsian,bachelor,0.656509976,8,no,4,0,0,1,0,2.380666917,3
1173,17,male,CaucAsian,high school,9.357189253,12,yes,1,1,0,0,0,2.303453349,3
1174,17,female,Asian,high school,12.93242267,17,no,3,0,0,0,0,1.596128103,4
1175,15,male,African American,bachelor,16.60065367,20,yes,2,0,1,0,0,1.685389146,4
1176,17,male,African American, school,0.985473072,15,no,3,0,1,0,0,1.89700035,4
1177,17,female,Asian,bachelor,17.04877771,0,yes,2,0,0,0,0,3.496776545,1
1178,18,female,Asian, school,10.96801873,3,yes,1,0,0,1,0,3.361230858,1
1179,17,male,CaucAsian,bachelor,3.946279412,17,no,1,0,0,0,1,0.82170167,4
1180,17,female,African American,bachelor,6.345104329,7,yes,2,0,0,1,1,2.640476136,2
1181,16,female,Asian,bachelor,5.638591035,19,no,1,0,0,1,0,0.897216927,4
1182,18,male,others, school,10.61718069,15,no,0,0,1,1,0,1.674676218,4
1183,18,male,Asian, school,1.033713598,20,no,3,0,1,0,0,0.906353743,4
1184,18,male,CaucAsian,none,3.17072317,10,yes,2,0,0,1,0,2.419028937,3
1185,18,female,CaucAsian, school,16.25386087,19,yes,3,1,0,0,0,2.131447069,3
1186,18,male,CaucAsian, school,2.652079815,20,no,1,0,0,0,1,1.030802659,4
1187,18,female,Asian,bachelor,4.667925389,20,yes,3,0,0,0,1,1.50951986,4
1188,15,male,CaucAsian,high school,9.067412112,20,no,2,1,1,1,0,1.789239837,4
1189,17,male,CaucAsian, school,10.34241776,26,yes,0,0,0,0,0,0.596417017,4
1190,18,male,Asian, school,15.27220959,18,no,2,0,0,0,0,1.414555678,4
1191,17,female,CaucAsian,high school,8.946648533,22,no,0,0,1,1,0,1.242176324,4
1192,17,female,Asian,higher,15.79729242,18,no,3,1,0,0,0,1.934783812,4
1193,15,male,CaucAsian,none,12.36692614,17,no,3,0,1,0,0,2.315769875,3
1194,18,male,CaucAsian,high school,2.261994788,18,no,2,1,1,0,0,1.81861256,4
1195,16,male,CaucAsian,bachelor,3.126628768,10,no,1,1,1,1,1,2.36312146,3
1196,15,female,Asian,bachelor,8.740674509,2,no,1,0,0,0,0,2.791339403,2
1197,16,male,CaucAsian,bachelor,7.937787862,7,yes,2,1,0,0,0,2.954534084,2
1198,17,female,CaucAsian,none,14.87088539,19,no,3,0,0,0,1,1.812887043,4
1199,17,male,others,higher,11.6147428,18,yes,1,0,0,0,0,1.141456556,4
